_id,fieldnumber,observationDate,validationStatus,taxon_id,taxonFullName,originalTaxonNameUsage,taxonDanishName,taxonRedListCategory,locality,country,decimalLatitude,decimalLongitude,accuracy,reportedBy,substrate,vegetationType,associatedTaxa,ecologyNotes,notes,leg,det,URI,crawled
DMS-10032978,,2019-09-13T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Grenaa Kommuneplantage,Denmark,56.40031,10.88882,2500,Jens H. Petersen,ved og rødder af døde træer,nåleskov/plantage,gran (Picea),,,Jens H. Petersen,Jens H. Petersen,https://svampe.databasen.org/observations/10032978,1
DMS-10033033,,2019-09-11T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Dejehøj,Denmark,56.34547970483251,9.788646697998049,10,Thomas Nielsen,ved og rødder af levende træer,blandskov (med løv- og nåletræer),sitka-gran (Picea sitchensis),,,Thomas Nielsen,Thomas Nielsen,https://svampe.databasen.org/observations/10033033,1
DMS-10034121,,2019-09-14T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Vostrup Plantage,Denmark,55.87916269680646,8.364222049713135,25,Thomas Bech,jord eller humus,nåleskov/plantage,nåletræ (nåletræ),,,Thomas Bech,Thomas Bech,https://svampe.databasen.org/observations/10034121,1
DMS-10034304,,2019-09-15T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,"Gribskov, Grønnekilde",Denmark,56.01129623774053,12.29128936305642,10,Lisbeth Brendstrup,bark af levende træer,nåleskov/plantage,gran (Picea),,,"Lisbeth Brendstrup, Jørn Berril",Lisbeth Brendstrup,https://svampe.databasen.org/observations/10034304,1
DMS-10034725,,2019-09-16T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Blåbjerg Klitplantage,Denmark,55.7596255032947,8.242063522338867,75,Thomas Bech,jord eller humus,blandskov (med løv- og nåletræer),gran (Picea),,,Thomas Bech,Thomas Bech,https://svampe.databasen.org/observations/10034725,1
DMS-10036476,,2019-09-10T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Kronhede Plantage,Denmark,56.493774775015744,8.348115924163722,75,Dan Schou,ved og rødder af døde træer,nåleskov/plantage,gran (Picea),,"Sad på stor frønnet granstub, ret stor ca. 30 x 30 cm. Kronhede Plantage er et fantastisk sted ( svampe slaraffenland ) det er mest gran- og fyrretræer, men lange de fleste skovveje er det ca. 10 - 15 meter ind, en blanding af næsten alle træarter, birk - eg - røn - bøg m.m. så det kan være svært at sige hvilket træ svampene stod under.",Dan Schou,Dan Schou,https://svampe.databasen.org/observations/10036476,1
DMS-10037562,,2019-09-11T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Husby Klitplantage,Denmark,56.29306169098469,8.176883700652978,75,Dan Schou,ved og rødder af døde træer,nåleskov/plantage,gran (Picea),,"Sad på frønnet granstub, var ret grov i strukturen, men virkede helt frisk.",Dan Schou,Dan Schou,https://svampe.databasen.org/observations/10037562,1
DMS-10039326,,2019-09-25T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Jægerspris Nordskov,Denmark,55.9104569311224,11.949932165443895,25,Ole Martin,jord eller humus,nåleskov/plantage,,Ved foden af Rød-gran,,Ole Martin,Ole Martin,https://svampe.databasen.org/observations/10039326,1
DMS-10040457,,2019-09-28T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Hydeskov,Denmark,54.765245424243176,11.713794706156476,50,Flemming Ryden,ved og rødder af døde træer,nåleskov/plantage,nordmannsgran (Abies nordmanniana),død stub med frl. ved fod,,Flemming Ryden,Flemming Ryden,https://svampe.databasen.org/observations/10040457,1
DMS-10040528,,2019-09-29T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Skanneshave,Denmark,55.29564800223304,10.122721195220947,25,Jan Bang Sander,jord eller humus,nåleskov med naturskovspræg,gran (Picea),Ved foden af et grantræ,,Jan Bang Sander,Jan Bang Sander,https://svampe.databasen.org/observations/10040528,1
DMS-10041538,,2019-09-30T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Garret Huse,Denmark,54.77458806,12.04758139,15,Rita Forup,ved og rødder af døde træer,løvskov,gran (Picea),ved granstub i bøgeskov,,Rita Forup,Rita Forup,https://svampe.databasen.org/observations/10041538,1
DMS-10041697,,2019-10-01T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Velling Skov,Denmark,56.04097961337234,9.546346664428713,75,Thomas Møller Ørum,ved og rødder af levende træer,nåleskov/plantage,,Voksende ved fod af nåletræ,Behagelig aromatisk duft.,Thomas Møller Ørum,Thomas Møller Ørum,https://svampe.databasen.org/observations/10041697,1
DMS-10043094,,2019-09-10T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Vejle,Denmark,55.68277852693742,9.611549380497308,75,Shan Wong,ved og rødder af døde træer,blandskov (med løv- og nåletræer),,,,Shan Wong,Shan Wong,https://svampe.databasen.org/observations/10043094,1
DMS-10043729,,2018-08-28T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Nørlund Plantage,Denmark,56.05940556,9.22249444,15,Frits Sørensen,jord eller humus,nåleskov med naturskovspræg,,,,Frits Sørensen,Frits Sørensen,https://svampe.databasen.org/observations/10043729,1
DMS-10043807,,2019-10-04T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Rævehøj,Denmark,56.49877313141561,8.336906433105469,50,Jakob Fabricius Rasmussen,ved og rødder af døde træer,nåleskov/plantage,,,,Jakob Fabricius Rasmussen,Jakob Fabricius Rasmussen,https://svampe.databasen.org/observations/10043807,1
DMS-10045354,,2019-10-06T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Christianshøj,Denmark,56.13646357767547,9.664793014526367,75,Morten Strandberg,ved og rødder af levende træer,nåleskov/plantage,fyr (Pinus),,,Morten Strandberg,Morten Strandberg,https://svampe.databasen.org/observations/10045354,1
DMS-10046088,,2019-10-07T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Hoverdal Plantage,Denmark,56.16757394687361,8.452275954186916,25,Brian B Boesen,ved og rødder af levende træer,nåleskov/plantage,gran (Picea),Stub af grantræ,,Brian B Boesen,Brian B Boesen,https://svampe.databasen.org/observations/10046088,1
DMS-10047133,,2019-10-09T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Bøgebjerg,Denmark,56.18306594817279,10.682470723986626,50,Jørgen Christiansen,jord eller humus,nåleskov med naturskovspræg,Østrigsk fyr (Pinus nigra),Skovbryn med Østrigsk Fyr,Måske på ned gravet træ/stub,Jørgen Christiansen,Jørgen Christiansen,https://svampe.databasen.org/observations/10047133,1
DMS-10049477,,2019-10-02T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Almindingen,Denmark,55.1329,14.95266944,15,Michael Sonniks,ved og rødder af døde træer,blandskov (med løv- og nåletræer),skov-fyr (Pinus sylvestris),,,Michael Sonniks,Michael Sonniks,https://svampe.databasen.org/observations/10049477,1
DMS-10049609,,2019-10-13T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Kastrup Dyrehave (Gunderslev Holm),Denmark,55.329290885393405,11.58788189291954,75,Yvonne Engmann,jord eller humus,blandskov (med løv- og nåletræer),gran (Picea),,,Yvonne Engmann,Yvonne Engmann,https://svampe.databasen.org/observations/10049609,1
DMS-10050422,,2019-10-14T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Gedesbyskov,Denmark,54.6085639421914,11.95999150222633,100,Ann Larsen,ved og rødder af døde træer,blandskov (med løv- og nåletræer),nåletræ (nåletræ),"Vægt: 1.5 kg, mild duft",,Ann Larsen,Ann Larsen,https://svampe.databasen.org/observations/10050422,1
DMS-10051123,,2019-10-15T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Mejsling Skov,Denmark,55.63287768254925,9.458658385119634,10,Ken A. Alminde,ved og rødder af levende træer,nåleskov med naturskovspræg,sitka-gran (Picea sitchensis),,,Ken A. Alminde,Ken A. Alminde,https://svampe.databasen.org/observations/10051123,1
DMS-10051488,,2019-10-16T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Klosterheden,Denmark,56.49344310721243,8.339907929766923,75,Jakob Johannsen,ved og rødder af døde træer,nåleskov/plantage,,,,Jakob Johannsen,Jakob Johannsen,https://svampe.databasen.org/observations/10051488,1
DMS-10052792,,2019-10-18T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Mangehøje Plantage,Denmark,56.395616941299785,8.500917880155612,25,Anders Greibe Nielsen,jord eller humus,nåleskov/plantage,gran (Picea),,,Anders Greibe Nielsen,Anders Greibe Nielsen,https://svampe.databasen.org/observations/10052792,1
DMS-10052898,,2019-10-13T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Holt,Denmark,56.0513822771692,8.981340676546097,500,Tue Rønhave Laursen,ved og rødder af døde træer,blandskov (med løv- og nåletræer),nåletræ (nåletræ),,,Tue Rønhave Laursen,Tue Rønhave Laursen,https://svampe.databasen.org/observations/10052898,1
DMS-10053470,,2019-10-19T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Ørnbjerg Mølle,Denmark,56.25469923735166,10.66414587199688,50,Jørgen Christiansen,ved og rødder af døde træer,nåleskov/plantage,,På ældre stub i skovrydning,,Jørgen Christiansen,Jørgen Christiansen,https://svampe.databasen.org/observations/10053470,1
DMS-10054313,,2019-10-20T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Bjørnshøje,Denmark,56.73776953999998,8.875571509999997,3035,Birgit Hageneier,"løv- eller nåledække, løse blade og nåle",løvskov med naturskovspræg,bøg (Fagus),,,Birgit Hageneier,Birgit Hageneier,https://svampe.databasen.org/observations/10054313,1
DMS-10055013,,2019-10-20T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Tisvilde Hegn,Denmark,56.03114963528169,12.02688843011856,75,Ole Martin,jord eller humus,nåleskov/plantage,,Vokser tæt på granstub,,Ole Martin,Ole Martin,https://svampe.databasen.org/observations/10055013,1
DMS-10055130,,2019-10-21T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Rørvig Lyng,Denmark,55.951650753919616,11.737604141235352,25,Bo Valeur,ved og rødder af døde træer,blandskov (med løv- og nåletræer),,,,Bo Valeur,Bo Valeur,https://svampe.databasen.org/observations/10055130,1
DMS-10055496,,2019-10-03T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Klosterhede Plantage,Denmark,56.48007440716427,8.428930006921291,5,Nicklas boye sparre Bjørneboe,jord eller humus,nåleskov/plantage,,,,Nicklas boye sparre Bjørneboe,Nicklas boye sparre Bjørneboe,https://svampe.databasen.org/observations/10055496,1
DMS-10055775,,2019-10-21T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Bøtø Plantage,Denmark,54.63197760780498,11.96025112643838,10,Rita Forup,ved og rødder af døde træer,blandskov (med løv- og nåletræer),fyr (Pinus),,,Rita Forup,Rita Forup,https://svampe.databasen.org/observations/10055775,1
DMS-10056168,,2019-10-20T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Kværs Granskov,Denmark,54.93436657015886,9.478046178992372,50,Tove Friis,ved og rødder af døde træer,nåleskov/plantage,gran (Picea),,,"Tove Friis, Uffe Terndrup",Tove Friis,https://svampe.databasen.org/observations/10056168,1
DMS-10056502,,2019-09-18T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Knøsen,Denmark,57.1929986617282,10.297548754133883,100,Per Tofting,ved og rødder af levende træer,nåleskov/plantage,,,,Per Tofting,Per Tofting,https://svampe.databasen.org/observations/10056502,1
DMS-10057607,,2019-10-25T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Klosterhede Plantage,Denmark,56.46541119259642,8.452108683243114,0,Theresa Alexandersen,mos,blandskov (med løv- og nåletræer),,,,Theresa Alexandersen,Theresa Alexandersen,https://svampe.databasen.org/observations/10057607,1
DMS-10057743,,2019-10-25T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,"Langesø, Morud",Denmark,55.43525833,10.200425,15,Eva Rosenthal,jord eller humus,blandskov (med løv- og nåletræer),gran (Picea),,lidt gammel,Eva Rosenthal,Eva Rosenthal,https://svampe.databasen.org/observations/10057743,1
DMS-10057795,,2019-10-23T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Borbjerg Plantage,Denmark,56.3901783,8.8373048,16,Kim T. Christensen,"løv- eller nåledække, løse blade og nåle",nåleskov/plantage,nåletræ (nåletræ),,,Kim T. Christensen,Kim T. Christensen,https://svampe.databasen.org/observations/10057795,1
DMS-10059582,,2019-10-25T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Skikkild Bjerge,Denmark,55.17206275924231,8.926384449114266,25,Marie Simone Glahn,jord eller humus,nåleskov/plantage,,"I gammel, vandlidende sitkaplantage med græsning. Ca 20 cm stort frugtlegeme.",I den store hegning med Helm Hede/Skikkild Bjerge.,Marie Simone Glahn,Marie Simone Glahn,https://svampe.databasen.org/observations/10059582,1
DMS-10059985,,2019-10-28T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Biowide 124 Busemarke Mose,Denmark,54.96830147696189,12.445490816619657,90,Casper Deleuran,mos,nåleskov/plantage,,,,Casper Deleuran,Casper Deleuran,https://svampe.databasen.org/observations/10059985,1
DMS-10060016,,2019-10-28T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Dalgas Plantage,Denmark,56.52475155503964,9.207179600574474,0,Vibe Søndergaard,ved og rødder af døde træer,nåleskov/plantage,gran (Picea),,"
",Vibe Søndergaard,Vibe Søndergaard,https://svampe.databasen.org/observations/10060016,1
DMS-10060169,,2019-10-28T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Barkær-Thomaskær,Denmark,56.30962650508715,10.582717207332964,0,Atchara Prachanpon,ved og rødder af døde træer,nåleskov med naturskovspræg,,Vokser på et nåletræsstubbe. ,,Atchara Prachanpon,Atchara Prachanpon,https://svampe.databasen.org/observations/10060169,1
DMS-10060274,,2019-10-27T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Marbæk Hede,Denmark,55.55339836038871,8.32066994800698,25,Lasse mersch,jord eller humus,nåleskov med naturskovspræg,gran (Picea),,,Lasse mersch,Lasse mersch,https://svampe.databasen.org/observations/10060274,1
DMS-10060889,,2019-10-30T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Staldhøj Plantage,Denmark,56.1556417,8.8265662,16,May-Britt Shelløe,træflis og savsmuld,nåleskov med naturskovspræg,gran (Picea),,Fundet hvor læhegn blev fældet i februar/marts i år.,May-Britt Shelløe,May-Britt Shelløe,https://svampe.databasen.org/observations/10060889,1
DMS-10061963,,2019-11-02T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Skovsgård,Denmark,56.6346928,9.8460113,30,Thomas Hedehus,jord eller humus,nåleskov/plantage,gran (Picea),,,Thomas Hedehus,Thomas Hedehus,https://svampe.databasen.org/observations/10061963,1
DMS-10062177,,2019-09-30T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Granslev,Denmark,56.32527030790037,9.92038756202266,0,Maiken donati,"løv- eller nåledække, løse blade og nåle",nåleskov med naturskovspræg,fyr (Pinus),,,Maiken donati,Maiken donati,https://svampe.databasen.org/observations/10062177,1
DMS-10062546,,2019-11-03T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Hvidkilde Gods,Denmark,55.08704827,10.53627752,15,Tom schjerbech,ved og rødder af døde træer,nåleskov med naturskovspræg,,,,Tom schjerbech,Tom schjerbech,https://svampe.databasen.org/observations/10062546,1
DMS-10063102,,2019-11-04T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Tversted,Denmark,57.58444444,10.17861111,15,Margrethe Hejlskov,ved og rødder af levende træer,blandskov (med løv- og nåletræer),sitka-gran (Picea sitchensis),,,Margrethe Hejlskov,Margrethe Hejlskov,https://svampe.databasen.org/observations/10063102,1
DMS-10064138,,2019-11-06T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Plantehaverne,Denmark,54.96946664623173,12.50116752460599,10,Martin Vestergaard,jord eller humus,nåleskov/plantage,rød-gran (Picea abies),,,"Martin Vestergaard, Ole Martin",Martin Vestergaard,https://svampe.databasen.org/observations/10064138,1
DMS-10066392,,2019-11-17T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,"Nørreskov, Als",Denmark,55.00788004875806,9.95361328125,25,Maria Petersen,ved og rødder af døde træer,nåleskov/plantage,nåletræ (nåletræ),,,Maria Petersen,Mathias Hass,https://svampe.databasen.org/observations/10066392,1
DMS-10066760,,2019-11-18T00:00:00.000Z,expert approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,"Gribskov, Gribsø Trinbræt",Denmark,55.98804167,12.32478333,15,Per Ekberg,jord eller humus,blandskov (med løv- og nåletræer),,voksede tæt på et ældre skovfyr.,,Per Ekberg,Thomas Læssøe,https://svampe.databasen.org/observations/10066760,1
DMS-10068203,,2019-11-25T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Trente Mølle,Denmark,55.17560675129175,10.249954719341831,20,Eva Rosenthal,"løv- eller nåledække, løse blade og nåle",nåleskov/plantage,gran (Picea),,,Eva Rosenthal,Eva Rosenthal,https://svampe.databasen.org/observations/10068203,1
DMS-10068753,,2019-11-28T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Vejlbo Mose,Denmark,56.156485624834175,9.554994106292725,25,Morten Strandberg,ved og rødder af døde træer,blandskov (med løv- og nåletræer),fyr (Pinus),På enden af stamme i tømmerstak,,Morten Strandberg,Morten Strandberg,https://svampe.databasen.org/observations/10068753,1
DMS-10069773,,2019-10-29T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Hønning Plantage,Denmark,55.183398293792166,8.94210995834481,0,Anna Vilstrup Kristensen,ved og rødder af døde træer,nåleskov/plantage,nåletræ (nåletræ),Voksede på træstub ,,Anna Vilstrup Kristensen,Anna Vilstrup Kristensen,https://svampe.databasen.org/observations/10069773,1
DMS-10070028,,2019-12-07T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Asserbo Plantage,Denmark,56.03095780592744,12.024167329072952,50,Ole Martin,jord eller humus,nåleskov/plantage,rød-gran (Picea abies),Vokser tæt på granstub,Samme fund som tidligere som stadig fremstår frisk og intakt,Ole Martin,Ole Martin,https://svampe.databasen.org/observations/10070028,1
DMS-10071224,,2019-12-17T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Remmehuse,Denmark,56.10147222,9.21425278,15,Frits Sørensen,jord eller humus,levende hegn,gran (Picea),,,Frits Sørensen,Frits Sørensen,https://svampe.databasen.org/observations/10071224,1
DMS-10100116,,2020-08-04T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Ravnsø vestdel,Denmark,56.09843333333333,9.828536666666666,-1,Ulla M Konnerup,ved og rødder af døde træer,blandskov (med løv- og nåletræer),gran (Picea),på mosbeklædt rod af gran træstub,ligner en ældre blomkålssvamp som har overlevet vinteren men fast  i kødet og aromatisk velduften,Ulla M Konnerup,Ulla M Konnerup,https://svampe.databasen.org/observations/10100116,1
DMS-10102562,,2020-08-25T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Rulleskov,Denmark,55.297158556925126,10.122895987754744,0,Jan Bang Sander,jord eller humus,nåleskov/plantage,gran (Picea),,,Jan Bang Sander,Jan Bang Sander,https://svampe.databasen.org/observations/10102562,1
DMS-10103178,,2020-08-28T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Knurrevang,Denmark,55.32030596170812,11.60839542746544,75,Yvonne Engmann,jord eller humus,blandskov (med løv- og nåletræer),gran (Picea),,,Yvonne Engmann,Yvonne Engmann,https://svampe.databasen.org/observations/10103178,1
DMS-10103468,,2020-08-30T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Tisvilde Hegn,Denmark,56.04428693229938,12.061083231819794,75,Poul Evald Hansen,ved og rødder af døde træer,nåleskov/plantage,nåletræ (nåletræ),Stub af formentlig Rød-Gran,,Poul Evald Hansen,Poul Evald Hansen,https://svampe.databasen.org/observations/10103468,1
DMS-10105138,,2020-09-07T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,"Hornbæk Plantage, Nordsjælland",Denmark,56.08774915342784,12.49385573902399,598,Lena Fahlstrøm,ved og rødder af levende træer,blandskov (med løv- og nåletræer),,,,Lena Fahlstrøm,Lena Fahlstrøm,https://svampe.databasen.org/observations/10105138,1
DMS-10105694,,2020-09-08T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Kolpendal,Denmark,56.08191944,9.33892778,15,Frits Sørensen,jord eller humus,nåleskov/plantage,gran (Picea),"Voksede tæt på gran, på størrelse med to knyttede næver.",,Frits Sørensen,Frits Sørensen,https://svampe.databasen.org/observations/10105694,1
DMS-10108255,,2020-09-13T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Ryget,Denmark,55.79809684152555,12.353027344797738,75,Mathias Hass,jord eller humus,blandskov (med løv- og nåletræer),fyr (Pinus),,,"Mathias Hass, Benny T. Olsen",Mathias Hass,https://svampe.databasen.org/observations/10108255,1
DMS-10111237,,2020-09-19T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Hårup Sande,Denmark,56.165626553076855,9.614667892456056,50,Morten Larsen,ved og rødder af døde træer,nåleskov med naturskovspræg,fyr (Pinus),,,Morten Larsen,Morten Larsen,https://svampe.databasen.org/observations/10111237,1
DMS-10112322,,2020-09-20T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Kolpendal,Denmark,56.08209086218267,9.331661849891136,0,Ivan Arendttorp,mos,nåleskov/plantage,gran (Picea),,,Ivan Arendttorp,Ivan Arendttorp,https://svampe.databasen.org/observations/10112322,1
DMS-10112392,,2020-09-21T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Herning,Denmark,56.136779,8.9747211,15,Cristina Mateescu,ved og rødder af døde træer,nåleskov/plantage,nåletræ (nåletræ),,,Cristina Mateescu,Cristina Mateescu,https://svampe.databasen.org/observations/10112392,1
DMS-10113086,,2020-09-22T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Stensbæk Plantage,Denmark,55.26276665718613,8.950244845113021,0,Anna Vilstrup Kristensen,jord eller humus,nåleskov/plantage,nåletræ (nåletræ),Voksede ved fodenden af ældre nåletræ (formegentlig gran),Lille fin blomkålssvamp - min første i området.,Anna Vilstrup Kristensen,Anna Vilstrup Kristensen,https://svampe.databasen.org/observations/10113086,1
DMS-10113556,,2020-09-23T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Ålum,Denmark,56.4561575,9.8482099,-1,Jan Grundtvig Højland,ved,nåleskov/plantage,nåletræ (nåletræ),,,Jan Grundtvig Højland,Jan Grundtvig Højland,https://svampe.databasen.org/observations/10113556,1
DMS-10113948,,2020-09-23T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Esbjerg-Skovene,Denmark,55.49176025,8.43330574,15,Tina Larsen,ved og rødder af levende træer,blandskov (med løv- og nåletræer),sitka-gran (Picea sitchensis),,,Tina Larsen,Tina Larsen,https://svampe.databasen.org/observations/10113948,1
DMS-10114356,,2020-09-24T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Torstedlund Skov,Denmark,56.80336905084836,9.766395092010498,25,Erik Arnfred Thomsen,ved og rødder af døde træer,nåleskov/plantage,sitka-gran (Picea sitchensis),,,Erik Arnfred Thomsen,Erik Arnfred Thomsen,https://svampe.databasen.org/observations/10114356,1
DMS-10114686,,2020-09-25T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Hårup Sande,Denmark,56.16254166666667,9.61327,-1,Marianne Kongerslev,ved og rødder af levende træer,blandskov (med løv- og nåletræer),,,,Marianne Kongerslev,Marianne Kongerslev,https://svampe.databasen.org/observations/10114686,1
DMS-10114894,,2020-09-26T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Bøtø Plantage,Denmark,54.64612,11.9611,1024,Anne Lykke,ved og rødder af levende træer,nåleskov/plantage,fyr (Pinus),På sandet bund ,,Anne Lykke,Anne Lykke,https://svampe.databasen.org/observations/10114894,1
DMS-10115404,,2020-09-26T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Funder Skov,Denmark,56.13686854907585,9.488923602451823,0,Thomas Møller Ørum,ved og rødder af levende træer,nåleskov med naturskovspræg,gran (Picea),,,Thomas Møller Ørum,Thomas Møller Ørum,https://svampe.databasen.org/observations/10115404,1
DMS-10115604,,2020-09-20T00:00:00.000Z,Validation in progress,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Biowide 038 Vrøgum Kær,Denmark,55.66834579166667,8.239455325,-1,Pernille Norman Hansen,ved og rødder af døde træer,nåleskov/plantage,,træstub sitkagran,,Pernille Norman Hansen,Pernille Norman Hansen,https://svampe.databasen.org/observations/10115604,2
DMS-10116113,,2020-09-27T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Tolne Bjerg,Denmark,57.4753415383136,10.30432970032136,0,Anne Mette Finnerup,jord eller humus,nåleskov med naturskovspræg,,,,Anne Mette Finnerup,Anne Mette Finnerup,https://svampe.databasen.org/observations/10116113,1
DMS-10118085,,2020-09-30T00:00:00.000Z,Rejected,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Jedsted Mølle,Denmark,55.39600268315503,8.7355639472968,65,Christian,ved og rødder af døde træer,blandskov (med løv- og nåletræer),,,,Christian,Christian,https://svampe.databasen.org/observations/10118085,2
DMS-10118988,,2020-10-01T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Bispebjerg Kirkegård,Denmark,55.71436286086335,12.52377831184276,5,Jonas Storm,jord eller humus,park/kirkegård,fyr (Pinus),,"Troede først at det var et gammelt blomkåls hoved der var blevet efterladt. Sidder ved basis af stor fyr, med hvad der ligner stok ned i jorden. Smuldre let, har en speciel, ikke ubehagelig duft. ",Jonas Storm,Jonas Storm,https://svampe.databasen.org/observations/10118988,1
DMS-10121066,,2020-10-03T00:00:00.000Z,approved,20469,Sparassis crispa,,kruset blomkålssvamp,LC,Pedersker Plantage,Denmark,55.09310479108526,14.998944727994964,25,Margot Nielsen,ved og rødder af døde træer,blandskov (med løv- og nåletræer),,På nålestød,,Margot Nielsen,Margot Nielsen,https://svampe.databasen.org/observations/10121066,1
