"_id","fieldnumber","observationDate","validationStatus","taxon_id","taxonFullName","originalTaxonNameUsage","taxonDanishName","taxonRedListCategory","locality","country","decimalLatitude","decimalLongitude","accuracy","reportedBy","substrate","vegetationType","associatedTaxa","ecologyNotes","notes","leg","det","URI"
"DMS-57399","","2009-09-04T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Store Hareskov","Denmark",55.76747,12.41423,100,"Frank Desting","jord eller humus","nåleskov/plantage","","","1 modent frl. i granskov","Frank Desting","Frank Desting","https://svampe.databasen.org/observations/57399"
"DMS-60733","","2009-09-12T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Den tilsandede Kirke","Denmark",57.71354,10.54392,10,"Jens Chr. Schou","jord eller humus","blandskov (med løv- og nåletræer)","","","Striberne på ringen skulle kunne ses på billede 2","Jens Chr. Schou","Jens Chr. Schou","https://svampe.databasen.org/observations/60733"
"DMS-97316","","2010-06-20T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Hampen Sø","Denmark",56.02098,9.37739,50,"Jette Anitha Hansen","jord eller humus","blandskov (med løv- og nåletræer)","","I græs under Eg og tæt ved,Gran.","Overside på hudagtig ring stribet. Ej rødmende.","Jette Anitha Hansen","Jette Anitha Hansen","https://svampe.databasen.org/observations/97316"
"DMS-98002","","2010-06-27T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Stenskov","Denmark",55.28224,11.77509,25,"Frede Scheye","jord eller humus","blandskov (med løv- og nåletræer)","","Under 1 bøgetræ mellem to granplantninger","","Frede Scheye","Thomas Læssøe","https://svampe.databasen.org/observations/98002"
"DMS-98045","","2010-07-01T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Avnstrup","Denmark",55.55524,11.89081,50,"Tom Smidth","jord eller humus","nåleskov/plantage","gran (Picea)","","","Tom Smidth","Tom Smidth","https://svampe.databasen.org/observations/98045"
"DMS-98094","","2010-07-02T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Store Hareskov","Denmark",55.7716,12.40211,75,"Frank Desting","jord eller humus","nåleskov/plantage","gran (Picea)","","","Frank Desting","Frank Desting","https://svampe.databasen.org/observations/98094"
"DMS-98514","","2010-07-13T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Åkær Hestehave","Denmark",55.93738,10.10236,75,"Peter Lausted","jord eller humus","løvskov med naturskovspræg","","under bøg og eg","","Peter Lausted","Peter Lausted","https://svampe.databasen.org/observations/98514"
"DMS-98594","","2010-07-14T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Munkebjerg Skovene","Denmark",55.68333,9.61707,25,"Jette Anitha Hansen","jord eller humus","løvskov","bøg (Fagus)","","","Jette Anitha Hansen","Jette Anitha Hansen","https://svampe.databasen.org/observations/98594"
"DMS-98948","","2010-07-19T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Farum Nørreskov","Denmark",55.78903,12.40236,150,"Bjørn W. Pedersen","jord eller humus","løvskov","bøg (Fagus)","","Det billede skulle jeg ikke have lagt op: Der er rødstænk i billedet, så det ligner en rødmende fluesvamp. Men det var det IKKE !","Bjørn W. Pedersen","Bjørn W. Pedersen","https://svampe.databasen.org/observations/98948"
"DMS-102426","","2010-08-07T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Store Dyrehave, Rågårds Mose","Denmark",55.90236,12.35533,100,"Henrik Mathiassen","jord eller humus","løvskov","bøg (Fagus)","","","Henrik Mathiassen","Henrik Mathiassen","https://svampe.databasen.org/observations/102426"
"DMS-103130","","2010-08-13T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Store Hareskov","Denmark",55.77363,12.39653,50,"Frank Desting","jord eller humus","nåleskov/plantage","","","2 (i granskov)","Frank Desting","Frank Desting","https://svampe.databasen.org/observations/103130"
"DMS-113735","","2010-09-13T00:00:00.000Z","Rejected",10230,"Amanita excelsa","","høj fluesvamp","LC","Ølene","Denmark",55.08623,15.03247,175,"Helene Jæger","jord eller humus","nåleskov/plantage","","","","Helene Jæger","Helene Jæger","https://svampe.databasen.org/observations/113735"
"DMS-129915","","2010-10-14T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Hagemyr","Denmark",55.12001,14.97239,75,"Helene Jæger","jord eller humus","nåleskov/plantage","","","","Helene Jæger","Helene Jæger","https://svampe.databasen.org/observations/129915"
"DMS-132521","","2010-09-28T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Jægersborg Dyrehave","Denmark",55.79625,12.56505,25,"Thomas Kehlet","jord eller humus","egekrat","","","","Thomas Kehlet","Thomas Kehlet","https://svampe.databasen.org/observations/132521"
"DMS-139488","","2010-09-28T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Avnstrup Skov","Denmark",55.55567,11.90482,25,"Ole Sparre Pedersen","jord eller humus","løvskov","bøg (Fagus)","","","Ole Sparre Pedersen","Ole Sparre Pedersen","https://svampe.databasen.org/observations/139488"
"DMS-153870","","2011-07-09T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Gribskov, Tumlingevang","Denmark",56.02985,12.34666,75,"Bjørn W. Pedersen","jord eller humus","løvskov","bøg (Fagus)","","","Bjørn W. Pedersen","Bjørn W. Pedersen","https://svampe.databasen.org/observations/153870"
"DMS-157554","","2011-07-30T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Store Hareskov","Denmark",55.77141,12.39944,75,"Frank Desting","jord eller humus","nåleskov/plantage","gran (Picea)","1 modent frl. i granskov","","Frank Desting","Frank Desting","https://svampe.databasen.org/observations/157554"
"DMS-168264","","2011-07-19T00:00:00.000Z","approved",10230,"Amanita excelsa","","høj fluesvamp","LC","Ål Klitplantage","Denmark",55.63507,8.20426,25,"Regin Rønn","jord eller humus","nåleskov/plantage","","gran (Picea) eller fyr (Pinus)","","Regin Rønn","Regin Rønn","https://svampe.databasen.org/observations/168264"
